-3093.37,12.7419,6.05259
-2974.19,29.4352,7.03149
-2974.19,29.4352,7.03149
-2974.19,29.4352,6.96224
-2740.51,55.0802,7.38821
-2740.51,55.0802,7.31867
-2506.52,89.714,7.45073
-2506.52,89.714,7.38479
-2285.41,119.228,7.39087
-2285.41,119.228,7.39087
-2169,132.127,7.35045
-2061.78,147.784,7.29955
-1948.99,162.536,7.29967
-1838.4,176.246,7.2366
-1734.78,188.62,7.17563
-1734.78,188.62,7.17563
-1734.78,188.62,7.10779
-1522.15,215.156,7.04653
-1415.83,231.679,6.98578
-1310.84,243.16,6.92781
-1310.84,243.16,6.92781
-1206.56,259.225,6.86563
-1100.57,272.195,6.80172
-999.591,282.421,6.73884
-898.359,293.298,6.67623
-803.541,309.899,6.6149
-803.541,309.899,6.6149
-699.848,321.643,6.55418
-598.012,334.987,6.4888
-504.373,348.183,6.42933
-409.11,356.9,6.36486
-310.53,372.439,6.30458
-310.53,372.439,6.30458
-211.641,382.36,6.24213
-123.823,398.789,6.18096
-29.0203,409.279,6.11947
62.7597,419.273,6.05749
62.7597,419.273,5.99078
62.7597,419.273,5.99078
248.882,442.948,5.92366
333.178,455.698,5.8633
429.208,466.938,5.79286
512.214,478.634,5.7406
597.723,488.728,5.68116
688.215,500.638,5.61163
769.569,510.948,5.55332
854.431,521.971,5.48782
940.024,532.508,5.45507
1024.7,543.382,5.45786
1024.7,543.382,5.45786
1102.63,551.049,5.45281
1191.49,564.113,5.45217
1266.9,572.848,5.45331
1344.96,582.746,5.44972
1425.34,595.317,5.44562
1425.34,595.317,5.44562
1503.04,605.136,5.44333
1582.91,616.196,5.43808
1655.48,621.955,5.43138
1730.53,634.463,5.42613
1809.76,643.394,5.41692
1809.76,643.394,5.41692
1888.85,654.341,5.41024
1958.77,664.604,5.40302
2038.31,672.872,5.39791
2116.8,683.715,5.39227
2190.35,692.469,5.38471
2266.54,703.921,5.3789
2266.54,703.921,5.3789
2347.71,711.44,5.36856
2423.05,720.585,5.35937
2498.31,731.668,5.35203
2569.24,740.899,5.34517
2569.24,740.899,5.34517
2724.32,760.324,5.32527
2724.32,760.324,5.31997
2872.23,779.104,5.31278
2954.15,788.843,5.30001
2954.15,788.843,5.30001
3029.62,799.878,5.29221
3097.84,809.564,5.28713
3177.77,819.127,5.27744
3255.71,828.751,5.26849
3328.45,837.65,5.26001
3328.45,837.65,5.26001
3402.92,847.107,5.25086
3478.27,857.99,5.24394
3556.19,866.697,5.23636
3628.84,878.936,5.22699
3700.88,886.705,5.21831
3700.88,886.705,5.21831
3777.32,896.643,5.21011
3849.24,905.197,5.20271
3929.75,912.017,5.19041
3998.31,925.735,5.17741
4076.16,931.4,5.17203
4076.16,931.4,5.17203
4146.16,941.853,5.16055
4226.13,951.773,5.15225
4297.22,958.884,5.14338
4371.39,971.478,5.13437
4443.6,981.887,5.12682
4443.6,981.887,5.12682
4520.24,991.653,5.11971
4592.58,998.828,4.98371
4665.31,1008.51,4.97826
4738.2,1016.29,4.97338
4777.1,1029.67,4.85001
4777.1,1029.67,4.85001
4765.57,1039,4.51047
4756.72,1046.29,4.03962
4745.02,1058.41,3.47744
4726.2,1069.61,2.86583
4708.59,1073.82,2.25344
4694.48,1081.02,1.69137
4694.48,1081.02,1.69137
4671.29,1089.94,1.16795
4645.1,1095.89,0.745481
4628.04,1104.61,0.579192
4600.42,1112.62,0.70876
4570.19,1116.35,0.966317
4570.19,1116.35,0.966317
4544.91,1121.83,1.22453
4509.81,1128.44,1.47676
4479.4,1133.5,1.6884
