-3162.22,-38.947,4.33486
-3057.02,-24.7343,5.60878
-2962.01,-10.3662,5.96527
-2858.29,7.19032,6.16046
-2858.29,7.19032,6.16046
-2858.29,7.19032,6.09098
-2657.89,37.7885,6.2932
-2657.89,37.7885,6.22473
-2457.66,69.5808,6.31121
-2361.66,83.6808,6.29803
-2266.85,97.4515,6.26466
-2266.85,97.4515,6.26466
-2175.93,111.116,6.22293
-2078.78,127.397,6.22863
-1992.88,142.199,6.16574
-1899.02,154.276,6.1146
-1802.69,167.661,6.05127
-1802.69,167.661,6.05127
-1710.51,183.938,5.98817
-1623.62,197.58,5.92637
-1539.92,213.461,5.87207
-1449.76,225.774,5.81163
-1364.22,236.752,5.75258
-1364.22,236.752,5.75258
-1274.99,252.071,5.68691
-1186.08,266.304,5.62102
-1104.21,278.258,5.56123
-1021.04,291.255,5.49617
-935.862,302.792,5.43475
-857.331,314.857,5.37838
-857.331,314.857,5.37838
-857.331,314.857,5.30953
-693.196,343.759,5.24211
-615.922,354.649,5.18101
-535.471,367.301,5.11445
-535.471,367.301,5.11445
-535.471,367.301,5.04901
-387.789,391.63,4.98514
-307.188,400.158,4.92053
-236.248,412.665,4.86237
-164.965,422.435,4.80066
-164.965,422.435,4.80066
-87.6275,435.145,4.77805
-13.0803,446.816,4.77589
56.0032,458.499,4.77447
125.73,466.922,4.77288
192.573,479.479,4.77069
192.573,479.479,4.77069
261.29,490.673,4.76917
329.661,501.182,4.76598
401.104,510.195,4.75788
464.481,521.987,4.75031
535.003,532.252,4.74488
599.26,541.801,4.73812
664.152,552.644,4.72835
727.678,560.251,4.72041
794.848,574.672,4.71404
860.746,583.506,4.70624
860.746,583.506,4.70624
860.746,583.506,4.70129
995.164,602.769,4.69636
1059.28,613.2,4.6884
1121.33,624.384,4.68121
1192.9,632.277,4.67494
1192.9,632.277,4.67494
1258.64,642.519,4.66853
1324.68,654.957,4.66131
1391.82,663.47,4.65073
1454.86,675.124,4.63946
1517.03,682.808,4.63341
1517.03,682.808,4.63341
1583.56,693.115,4.62475
1650.53,703.515,4.6122
1711.3,716.223,4.60415
1781.04,726.615,4.59289
1842.72,734.093,4.58502
1842.72,734.093,4.58502
1907.76,745.768,4.57707
1975.37,755.469,4.56762
2039,763.814,4.55955
2102.29,774.544,4.54905
2168.99,783.028,4.54503
2168.99,783.028,4.53956
2229.56,794.615,4.53096
2297.03,805.166,4.52246
2358.2,814.977,4.51228
2420.25,823.382,4.5035
2488.69,834.961,4.49133
2488.69,834.961,4.49133
2618.84,852.526,4.47342
2683.25,866.074,4.46477
2743.61,875.742,4.4522
2805.85,882.517,4.4522
2805.85,882.517,4.44689
2872.2,892.909,4.43882
2935.03,902.136,4.42758
3002.4,913.19,4.41987
3062.12,923.177,4.411
3062.12,923.177,4.411
3126.4,934.098,4.40278
3187.21,942.134,4.39536
3255.45,950.97,4.3865
3311.94,963.744,4.38159
3380.2,972.136,4.37604
3380.2,972.136,4.37604
3439.81,983.654,4.37105
3505.09,992.259,4.36559
3565.28,1001.54,4.36045
3626.17,1010.1,4.35199
3690.38,1021.45,4.33074
3751.63,1029.71,4.3088
3814.53,1038.02,4.28604
3878.22,1052.56,4.26644
3942.16,1060.19,4.25922
4003.14,1068.47,4.2257
4067.64,1075.65,4.21757
4133.36,1090.21,4.21092
4190.99,1097.42,4.20569
4253.21,1106.51,4.20131
4315.76,1115.02,4.19594
4374.81,1125.3,4.19084
4374.81,1125.3,4.19084
4439.82,1136.69,4.18547
4439.82,1136.69,4.18038
4562.18,1154.45,4.175
4622.49,1164.56,4.18126
4684.42,1174.94,4.17331
4684.42,1174.94,4.17331
4744.49,1184.25,4.16669
4779.58,1197.22,4.08255
4779.58,1197.22,4.08255
4765.26,1210.3,3.51786
4756.58,1221.99,2.98729
4756.58,1221.99,2.98729
4745.01,1229.33,2.47248
4730.63,1237.12,1.97913
4714.7,1246.97,1.51697
4699.48,1254.06,1.10847
4681.41,1257.73,0.770557
4681.41,1257.73,0.770557
4661.45,1267.75,0.57806
4637.87,1271.44,0.593646
4637.87,1271.44,0.593646
4590.61,1282.21,0.86186
4563.21,1285.85,1.1309
4563.21,1285.85,1.1309
4537.73,1288.11,1.34423
4501.14,1296.44,1.54674
4490.3,1302.43,1.65276
4489.34,1311.09,1.66122
4486.67,1317.66,1.60629
4486.67,1317.66,1.60629
4482.4,1327.2,1.51445
4475.27,1335.6,1.40264
4465.83,1344.89,1.29809
4465.83,1344.89,1.29809
4441.9,1354.54,1.15796
4441.9,1354.54,1.15796
4428.25,1362.03,1.07128
4414.54,1368.1,1.0151
4405.5,1375.2,0.9643
4403.06,1383.15,0.90562
