-3234.84,-24.5272,3.77791
-2904.67,34.5758,3.53129
-2904.67,34.5758,3.53129
-2904.67,34.5758,3.53129
-2904.67,34.5758,3.53129
-2904.67,34.5758,3.53129
-2904.67,34.5758,3.53129
-2904.67,34.5758,3.53129
-2904.67,34.5758,3.53129
-2850.59,40.3273,3.46679
-2798.77,48.3812,3.40282
-2748.63,56.7871,3.3431
-2700.34,64.9367,3.28171
-2700.34,64.9367,3.28171
-2649.12,75.3508,3.21767
-2601.37,82.0793,3.15656
-2553.33,90.1503,3.08816
-2504.74,98.123,3.03557
-2461.05,103.95,2.97347
-2414.91,112.86,2.91875
-2414.91,112.86,2.91875
-2373.4,120.948,2.87079
-2331.05,129.439,2.80093
-2289.34,135.606,2.74807
-2248.26,139.168,2.72911
-2208.03,147.883,2.72747
-2208.03,147.883,2.72747
-2166.19,152.67,2.7229
-2126.38,160.104,2.71902
-2091.67,166.893,2.71253
-2054.28,170.995,2.70511
-2020.07,179.333,2.69556
-2020.07,179.333,2.69556
-1984.57,186.922,2.68626
-1945.02,187.939,2.6781
-1912.18,195.003,2.66751
-1874.48,200.929,2.65838
-1842.72,207.405,2.64712
-1842.72,207.405,2.64712
-1804.46,214.172,2.63363
-1766.98,216.096,2.62502
-1733.25,224.757,2.61533
-1696.06,231.524,2.60532
-1696.06,231.524,2.60011
-1696.06,231.524,2.60011
-1625.01,241.147,2.59225
-1589.58,246.465,2.58264
-1556.12,251.843,2.56436
-1522.13,259.031,2.55458
-1487.26,264.721,2.54691
-1487.26,264.721,2.54691
-1453.62,269.986,2.53629
-1419.4,277.145,2.50795
-1383.13,281.076,2.50035
-1348.77,285.492,2.4895
-1314.58,289.478,2.4761
-1314.58,289.478,2.4761
-1280.54,296.317,2.46757
-1280.54,296.317,2.46238
-1210.6,308.13,2.44594
-1176.94,312.294,2.43536
-1142.3,322.2,2.42068
-1106.77,325.419,2.41326
-1076.29,331.724,2.40204
-1042.3,334.742,2.39159
-1007.52,344.104,2.36117
-1007.52,344.104,2.36117
-975.899,344.463,2.35152
-943.624,353.674,2.34195
-905.168,358.074,2.3074
-871.872,362.508,2.30035
-840.855,367.122,2.28019
-840.855,367.122,2.28019
-809.887,374.891,2.27072
-775.029,380.2,2.25727
-775.029,380.2,2.25209
-707.593,390.895,2.24459
-671.979,398.109,2.23787
-671.979,398.109,2.23787
-642.563,402.011,2.23171
-608.483,405.598,2.22509
-577.763,410.542,2.21979
-544.235,416.446,2.21444
-512.088,424.563,2.20929
-478.232,427.265,2.20348
-478.232,427.265,2.20348
-447.551,431.708,2.19866
-415.128,437.733,2.19323
-381.178,442.91,2.18801
-350.543,447.083,2.18188
-350.543,447.083,2.18188
-316.254,454.965,2.17578
-286.773,458.041,2.171
-255.651,465.589,2.16572
-221.833,470.055,2.16058
-186.894,474.596,2.15508
-186.894,474.596,2.15508
-154.143,482.054,2.15113
-130.651,484.113,2.14611
-92.7078,488.975,2.14082
-62.1643,493.855,2.134
-30.4759,498.487,2.12868
-30.4759,498.487,2.12868
0.033478,506.481,2.1181
61.5698,517.077,2.11148
61.5698,517.077,2.1062
124.023,526.54,2.10004
124.023,526.54,2.10004
157.643,527.478,2.09383
185.493,537.993,2.08848
215.309,542.438,2.08321
248.498,543.916,2.07785
277.816,550.227,2.0722
277.816,550.227,2.0722
307.215,556.395,2.0656
341.893,558.905,2.06022
372.213,566.765,2.05502
398.705,570.081,2.04881
429.639,574.047,2.04265
429.639,574.047,2.04265
429.639,574.047,2.03735
489.583,583.266,2.03111
520.061,590.723,2.02633
551.782,595.67,2.02157
576.937,599.49,2.01644
576.937,599.49,2.01644
611.049,606.516,2.01097
639.344,608.732,2.00572
668.227,616.173,2.00038
696.141,620.871,1.9953
728.546,623.256,1.99012
728.546,623.256,1.99012
759.307,629.183,1.98458
785.35,634.29,1.97964
814.914,636.907,1.97409
844.651,642.632,1.9682
874.63,651.198,1.96367
874.63,651.198,1.96367
906.546,651.773,1.95836
932.41,654.997,1.95277
961.382,661.544,1.94742
989.707,667.896,1.94222
1019.05,671.434,1.93676
1019.05,671.434,1.93676
1048.39,675.445,1.93152
1076.56,678.649,1.92651
1103.35,684.716,1.92119
1103.35,684.716,1.91588
1103.35,684.716,1.91588
1190.09,697.582,1.90538
