-2816.53,-21.693,2.02877
-2787.67,-20.8637,1.96791
-2756.95,-19.9855,1.90157
-2729.88,-19.2165,1.8411
-2702.08,-18.4316,1.77702
-2676.16,-17.7047,1.71534
-2650.12,-16.9796,1.6512
-2625.55,-16.3007,1.58857
-2601.75,-15.6489,1.52489
-2578.16,-15.0087,1.45902
-2578.16,-15.0087,1.45902
-2556.6,-14.4297,1.42511
-2534.89,-13.8531,1.4222
-2514.3,-13.3119,1.41765
-2493.49,-12.7655,1.41165
-2474.26,-12.2604,1.40343
-2474.26,-12.2604,1.40343
-2453.82,-11.7237,1.39722
-2433.02,-11.1775,1.39077
-2413.67,-10.6693,1.38385
-2393.77,-10.1465,1.37792
-2373.58,-9.61646,1.36991
-2373.58,-9.61646,1.36991
-2352.8,-9.07061,1.36383
-2333.2,-8.55593,1.3563
-2313.3,-8.03328,1.35014
-2294.67,-7.5441,1.34367
-2274.36,-7.01066,1.33623
-2274.36,-7.01066,1.33623
-2254.92,-6.50027,1.33099
-2235.94,-6.00164,1.32356
-2216.99,-5.50401,1.31783
-2197.83,-5.00084,1.31028
-2177.99,-4.47994,1.3018
-2177.99,-4.47994,1.3018
-2158.75,-3.97459,1.29451
-2140.29,-3.48971,1.28883
-2121.37,-2.99299,1.28191
-2102.25,-2.4909,1.27505
-2083.82,-2.00694,1.26745
-2083.82,-2.00694,1.26745
-2064.8,-1.50741,1.26084
-2046.75,-1.03339,1.255
-2027.8,-0.53569,1.24611
-2009.07,-0.0437272,1.23962
-1991.32,0.422289,1.23368
-1991.32,0.422289,1.23368
-1973.19,0.898423,1.22775
-1954.6,1.38684,1.22147
-1936.57,1.86024,1.2132
-1918.15,2.34384,1.20784
-1900.73,2.80154,1.2012
-1900.73,2.80154,1.2012
-1882.93,3.26902,1.19344
-1864.81,3.7447,1.18715
-1847.07,4.21061,1.18189
-1828.74,4.69189,1.17571
-1811.24,5.15147,1.17044
-1811.24,5.15147,1.17044
-1794.01,5.60408,1.16447
-1776.93,6.05261,1.15945
-1759.88,6.50052,1.15403
-1741.84,6.97411,1.14852
-1725.15,7.41252,1.14339
-1725.15,7.41252,1.14339
-1708.08,7.86063,1.13825
-1690.89,8.31198,1.13301
-1674.48,8.74304,1.12823
-1657.18,9.19377,1.12308
-1640.11,9.64781,1.1172
-1640.11,9.64781,1.1172
-1623.33,10.074,1.11173
-1606.87,10.5213,1.10683
-1591.06,10.9185,1.10156
-1574.16,11.3751,1.09596
-1558.24,11.7754,1.09135
-1558.24,11.7754,1.09135
-1542.02,12.2126,1.08569
-1525.97,12.6185,1.08056
-1509.08,13.0758,1.0747
-1493.62,13.4621,1.0698
-1477.79,13.8902,1.06438
-1477.79,13.8902,1.06438
-1461.5,14.2993,1.05879
-1446.28,14.7129,1.05381
-1430.35,15.1137,1.04825
-1415.08,15.5272,1.04311
-1399.38,15.9229,1.04333
-1399.38,15.9229,1.038
-1384.27,16.3313,1.03266
-1368.77,16.7227,1.02706
-1353.82,17.126,1.02181
-1338.31,17.5179,1.01622
-1323.01,17.9323,1.01067
-1323.01,17.9323,1.01067
-1307.99,18.3087,1.0054
-1293.44,18.703,1.00024
-1278.28,19.0848,0.994652
-1263.69,19.4802,0.989374
-1248.79,19.8545,0.984082
-1234.88,20.2308,0.978974
-1220.31,20.6005,0.973699
-1206.26,20.9768,0.968321
-1191.72,21.3475,0.962547
-1177.31,21.7336,0.956899
-1177.31,21.7336,0.956899
-1162.61,22.1055,0.951455
-1149.14,22.4685,0.946054
-1135.04,22.8273,0.940545
-1120.83,23.2086,0.934919
-1107.33,23.5511,0.929547
-1107.33,23.5511,0.929547
-1093.64,23.917,0.924199
-1079.43,24.2784,0.918755
-1065.55,24.6526,0.913286
-1052.33,24.9861,0.908232
-1039.37,25.3337,0.903173
-1039.37,25.3337,0.903173
-1025.3,25.6914,0.897521
-1012.41,26.0382,0.892551
-999.001,26.3789,0.886925
-985.724,26.7357,0.881571
-973.237,27.0529,0.876468
-973.237,27.0529,0.876468
-960.135,27.4023,0.870972
-947.41,27.7275,0.865758
-934.559,28.0695,0.860275
-921.239,28.4091,0.854694
-908.84,28.7418,0.849405
-908.84,28.7418,0.849405
-896.006,29.0681,0.843936
-883.834,29.3943,0.838707
-871.193,29.7163,0.83322
-859.266,30.0351,0.827958
-847.132,30.3461,0.822764
-847.132,30.3461,0.822764
-834.526,30.6816,0.81719
-822.565,30.9869,0.811806
-810.77,31.3008,0.80663
-798.423,31.6168,0.801001
-786.465,31.9364,0.79571
-774.57,32.2392,0.790051
-763.162,32.5442,0.784935
-751.761,32.8361,0.779788
-739.953,33.1501,0.774196
-728.35,33.4465,0.769119
-728.35,33.4465,0.769119
-717.431,33.7372,0.764088
-705.774,34.0364,0.758115
-694.211,34.3449,0.751938
-683.172,34.6261,0.746349
-672.144,34.9205,0.740348
-672.144,34.9205,0.740348
-661.389,35.1955,0.734782
-650.437,35.4867,0.729167
-639.386,35.7696,0.723244
-629,36.0459,0.718504
-618.19,36.3236,0.713293
-618.19,36.3236,0.713293
-607.192,36.6162,0.70789
-597.082,36.8748,0.702839
-586.338,37.1603,0.697444
-575.942,37.4262,0.692518
-565.829,37.6954,0.687357
-565.829,37.6954,0.687357
-555.663,37.9562,0.682299
-545.617,38.2227,0.677118
-535.346,38.4865,0.671548
-525.526,38.7473,0.666454
-515.418,39.0067,0.661092
-515.418,39.0067,0.661092
-505.564,39.2688,0.655515
-496.047,39.5129,0.650384
-486.583,39.7636,0.645026
-476.639,40.0194,0.639578
-467.083,40.2733,0.634243
-467.083,40.2733,0.634243
-457.691,40.5142,0.629129
-448.757,40.751,0.623538
-438.955,41.0033,0.61828
-430.09,41.2386,0.612814
-420.69,41.4803,0.607326
-420.69,41.4803,0.607326
-411.803,41.7162,0.602032
-402.934,41.9443,0.596697
-394.383,42.1703,0.591629
-385.565,42.3983,0.586458
-376.735,42.6312,0.581089
-376.735,42.6312,0.581089
-367.687,42.8644,0.575246
-359.13,43.0913,0.569772
-350.991,43.3009,0.564737
-342.256,43.5341,0.559433
-334.214,43.7387,0.554386
-334.214,43.7387,0.554386
-326.115,43.9556,0.548432
-317.998,44.1646,0.543017
-309.603,44.3897,0.537289
-301.457,44.5981,0.532018
-293.794,44.8051,0.52664
-293.794,44.8051,0.52664
-286.024,45.0056,0.521466
-278.342,45.2122,0.516253
-270.735,45.41,0.511314
-262.928,45.6205,0.505824
-255.298,45.819,0.500519
-255.298,45.819,0.500519
