-3091.18,32.3921,4.87304
-3016.72,46.4175,4.77856
-2944.93,56.6461,4.72616
-2872.06,66.4462,4.70685
-2872.06,66.4462,4.70685
-2803.5,77.8486,4.63302
-2738.05,88.1768,4.579
-2670.53,97.6636,4.50681
-2602.87,108.625,4.44696
-2541.99,119.6,4.37706
-2541.99,119.6,4.37706
-2475.52,129.623,4.303
-2410.68,139.751,4.22983
-2346.13,149.35,4.16765
-2282.44,159.199,4.10949
-2226.81,167.788,4.04401
-2226.81,167.788,4.04401
-2226.81,167.788,3.97756
-2102.61,184.698,3.90861
-2043.85,199.438,3.84996
-1988.35,206.625,3.7914
-1929.35,215.731,3.72738
-1929.35,215.731,3.72738
-1878.12,227.086,3.66824
-1820.65,232.147,3.60108
-1820.65,232.147,3.53313
-1708.33,250.53,3.46824
-1657.7,258.672,3.40396
-1657.7,258.672,3.40396
-1606.35,269.037,3.39389
-1556.5,275.442,3.38853
-1505.43,281.571,3.38596
-1457.98,289.64,3.38568
-1457.98,289.64,3.3804
-1457.98,289.64,3.3804
-1366.18,302.873,3.37056
-1315.78,309.547,3.36351
-1269.74,320.72,3.35708
-1226.15,326.024,3.35035
-1226.15,326.024,3.35035
-1176.94,336.621,3.34406
-1130.99,340.22,3.33826
-1088.29,347.003,3.33225
-1038.79,354.652,3.32582
-994.131,363.723,3.31789
-946.859,366.869,3.30996
-900.77,376.574,3.30005
-857.384,384.643,3.29183
-809.805,389.019,3.28508
-768.05,399.79,3.27806
-768.05,399.79,3.27806
-722.553,404.035,3.26308
-632.018,418.648,3.25542
-586.247,428.689,3.2476
-542.281,432.278,3.23886
-497.588,439.558,3.22908
-497.588,439.558,3.22908
-450.305,447.687,3.22209
-407.412,453.901,3.21462
-359.682,463.092,3.20699
-359.682,463.092,3.20206
-274.227,473.673,3.19073
-230.021,483.564,3.17627
-185.557,485.008,3.16275
-139.074,495.414,3.15227
-96.4314,502.264,3.13767
-50.9522,507.626,3.10588
-50.9522,507.626,3.10588
-6.8872,514.717,3.09504
35.759,522.181,3.08192
78.9573,528.075,3.06999
126.664,534.57,3.0591
167.026,541.968,3.04995
167.026,541.968,3.04995
210.865,549.492,3.04247
254.669,555.606,3.03569
298.274,564.462,3.02809
341.02,570.884,3.02084
383.833,576.595,3.01298
383.833,576.595,3.01298
